周波数 (Hz)	レベル (dB)
74824.218750	-102.525406
74827.148438	-102.525482
74830.078125	-102.525650
74833.007812	-102.525803
74835.937500	-102.525963
74838.867188	-102.526093
74841.796875	-102.526237
74844.726562	-102.526405
74847.656250	-102.526535
74850.585938	-102.526703
74853.515625	-102.526833
74856.445312	-102.526985
74859.375000	-102.527122
74862.304688	-102.527313
74865.234375	-102.527466
74868.164062	-102.527519
74871.093750	-102.527718
74874.023438	-102.527870
74876.953125	-102.528038
74879.882812	-102.528214
74882.812500	-102.528358
74885.742188	-102.528481
74888.671875	-102.528648
74891.601562	-102.528793
74894.531250	-102.528931
74897.460938	-102.529091
74900.390625	-102.529243
74903.320312	-102.529396
74906.250000	-102.529526
74909.179688	-102.529709
74912.109375	-102.529831
74915.039062	-102.529999
74917.968750	-102.530121
74920.898438	-102.530273
74923.828125	-102.530434
74926.757812	-102.530609
74929.687500	-102.530731
74932.617188	-102.530853
74935.546875	-102.531059
74938.476562	-102.531166
74941.406250	-102.531334
74944.335938	-102.531502
74947.265625	-102.531670
74950.195312	-102.531769
74953.125000	-102.531921
74956.054688	-102.532066
74958.984375	-102.532227
74961.914062	-102.532387
74964.843750	-102.532516
74967.773438	-102.532669
74970.703125	-102.532860
74973.632812	-102.532928
74976.562500	-102.533134
74979.492188	-102.533310
74982.421875	-102.533432
74985.351562	-102.533577
74988.281250	-102.533714
74991.210938	-102.533875
74994.140625	-102.534012
74997.070312	-102.534187
75000.000000	-102.534332
75002.929688	-102.534462
75005.859375	-102.534630
75008.789062	-102.534760
75011.718750	-102.534904
75014.648438	-102.535065
75017.578125	-102.535202
75020.507812	-102.535385
75023.437500	-102.535515
75026.367188	-102.535652
75029.296875	-102.535797
75032.226562	-102.535965
75035.156250	-102.536095
75038.085938	-102.536247
75041.015625	-102.536415
75043.945312	-102.536537
75046.875000	-102.536697
75049.804688	-102.536858
75052.734375	-102.537025
75055.664062	-102.537132
75058.593750	-102.537300
75061.523438	-102.537468
75064.453125	-102.537567
75067.382812	-102.537727
75070.312500	-102.537880
75073.242188	-102.538040
75076.171875	-102.538200
75079.101562	-102.538345
75082.031250	-102.538498
75084.960938	-102.538612
75087.890625	-102.538780
75090.820312	-102.538948
75093.750000	-102.539085
75096.679688	-102.539246
75099.609375	-102.539368
75102.539062	-102.539520
75105.468750	-102.539711
75108.398438	-102.539803
75111.328125	-102.539978
75114.257812	-102.540131
75117.187500	-102.540276
75120.117188	-102.540375
75123.046875	-102.540588
75125.976562	-102.540718
75128.906250	-102.540848
75131.835938	-102.541023
75134.765625	-102.541138
75137.695312	-102.541313
75140.625000	-102.541451
75143.554688	-102.541603
75146.484375	-102.541763
75149.414062	-102.541893
75152.343750	-102.542030
75155.273438	-102.542175
75158.203125	-102.542374
75161.132812	-102.542480
75164.062500	-102.542625
75166.992188	-102.542778
75169.921875	-102.542915
75172.851562	-102.543091
75175.781250	-102.543228
75178.710938	-102.543312
75181.640625	-102.543549
75184.570312	-102.543655
75187.500000	-102.543816
75190.429688	-102.543945
75193.359375	-102.544075
75196.289062	-102.544258
75199.218750	-102.544418
75202.148438	-102.544548
75205.078125	-102.544716
75208.007812	-102.544792
75210.937500	-102.544991
75213.867188	-102.545135
75216.796875	-102.545303
75219.726562	-102.545448
75222.656250	-102.545578
75225.585938	-102.545769
75228.515625	-102.545860
75231.445312	-102.546013
75234.375000	-102.546173
75237.304688	-102.546295
75240.234375	-102.546471
75243.164062	-102.546585
75246.093750	-102.546753
75249.023438	-102.546883
75251.953125	-102.547035
75254.882812	-102.547241
75257.812500	-102.547348
75260.742188	-102.547516
75263.671875	-102.547615
75266.601562	-102.547791
75269.531250	-102.547943
75272.460938	-102.548111
75275.390625	-102.548233
75278.320312	-102.548401
75281.250000	-102.548538
75284.179688	-102.548691
75287.109375	-102.548820
75290.039062	-102.548950
75292.968750	-102.549103
75295.898438	-102.549248
75298.828125	-102.549416
75301.757812	-102.549553
75304.687500	-102.549713
75307.617188	-102.549797
75310.546875	-102.550003
75313.476562	-102.550140
75316.406250	-102.550270
75319.335938	-102.550507
75322.265625	-102.550606
75325.195312	-102.550720
75328.125000	-102.550865
75331.054688	-102.551025
75333.984375	-102.551155
75336.914062	-102.551308
75339.843750	-102.551453
75342.773438	-102.551605
75345.703125	-102.551727
75348.632812	-102.551895
75351.562500	-102.552048
75354.492188	-102.552223
75357.421875	-102.552315
75360.351562	-102.552505
75363.281250	-102.552605
75366.210938	-102.552734
75369.140625	-102.552925
75372.070312	-102.553078
75375.000000	-102.553215
75377.929688	-102.553368
75380.859375	-102.553513
75383.789062	-102.553658
75386.718750	-102.553795
75389.648438	-102.553947
75392.578125	-102.554077
75395.507812	-102.554237
75398.437500	-102.554390
75401.367188	-102.554565
75404.296875	-102.554657
75407.226562	-102.554810
75410.156250	-102.554939
75413.085938	-102.555107
75416.015625	-102.555260
75418.945312	-102.555420
75421.875000	-102.555527
75424.804688	-102.555710
75427.734375	-102.555862
75430.664062	-102.556007
75433.593750	-102.556137
75436.523438	-102.556213
75439.453125	-102.556488
75442.382812	-102.556526
75445.312500	-102.556747
75448.242188	-102.556854
75451.171875	-102.557037
75454.101562	-102.557159
75457.031250	-102.557281
75459.960938	-102.557426
75462.890625	-102.557587
75465.820312	-102.557739
75468.750000	-102.557877
75471.679688	-102.558029
75474.609375	-102.558167
75477.539062	-102.558334
75480.468750	-102.558441
75483.398438	-102.558594
75486.328125	-102.558777
75489.257812	-102.558884
75492.187500	-102.559059
75495.117188	-102.559250
75498.046875	-102.559326
75500.976562	-102.559471
75503.906250	-102.559608
75506.835938	-102.559837
75509.765625	-102.559906
75512.695312	-102.560059
75515.625000	-102.560196
75518.554688	-102.560349
75521.484375	-102.560486
75524.414062	-102.560646
75527.343750	-102.560791
75530.273438	-102.560951
75533.203125	-102.561058
75536.132812	-102.561172
75539.062500	-102.561371
75541.992188	-102.561531
75544.921875	-102.561653
75547.851562	-102.561783
75550.781250	-102.561951
75553.710938	-102.562111
75556.640625	-102.562248
75559.570312	-102.562370
75562.500000	-102.562531
75565.429688	-102.562675
75568.359375	-102.562790
75571.289062	-102.562943
75574.218750	-102.563103
75577.148438	-102.563232
75580.078125	-102.563377
75583.007812	-102.563545
75585.937500	-102.563667
75588.867188	-102.563820
75591.796875	-102.563995
75594.726562	-102.564102
75597.656250	-102.564232
75600.585938	-102.564430
75603.515625	-102.564537
75606.445312	-102.564674
75609.375000	-102.564819
75612.304688	-102.564980
75615.234375	-102.565132
75618.164062	-102.565285
75621.093750	-102.565399
75624.023438	-102.565567
75626.953125	-102.565666
75629.882812	-102.565849
75632.812500	-102.565979
75635.742188	-102.566101
75638.671875	-102.566261
75641.601562	-102.566437
75644.531250	-102.566559
75647.460938	-102.566689
75650.390625	-102.566833
75653.320312	-102.567001
75656.250000	-102.567154
75659.179688	-102.567276
75662.109375	-102.567444
75665.039062	-102.567596
75667.968750	-102.567703
75670.898438	-102.567863
75673.828125	-102.568001
75676.757812	-102.568130
75679.687500	-102.568298
75682.617188	-102.568527
75685.546875	-102.568527
75688.476562	-102.568756
75691.406250	-102.568863
75694.335938	-102.568977
75697.265625	-102.569160
75700.195312	-102.569283
75703.125000	-102.569427
75706.054688	-102.569603
75708.984375	-102.569725
75711.914062	-102.569878
75714.843750	-102.570015
75717.773438	-102.570168
75720.703125	-102.570312
75723.632812	-102.570419
75726.562500	-102.570595
75729.492188	-102.570755
75732.421875	-102.570862
75735.351562	-102.571022
75738.281250	-102.571167
75741.210938	-102.571320
75744.140625	-102.571457
75747.070312	-102.571617
75750.000000	-102.571739
75752.929688	-102.571869
75755.859375	-102.572006
75758.789062	-102.572182
75761.718750	-102.572311
75764.648438	-102.572456
75767.578125	-102.572624
75770.507812	-102.572762
75773.437500	-102.572861
75776.367188	-102.573044
75779.296875	-102.573181
75782.226562	-102.573318
75785.156250	-102.573448
75788.085938	-102.573586
75791.015625	-102.573746
75793.945312	-102.573868
75796.875000	-102.574036
75799.804688	-102.574158
75802.734375	-102.574333
75805.664062	-102.574478
75808.593750	-102.574585
75811.523438	-102.574745
75814.453125	-102.574921
75817.382812	-102.574959
75820.312500	-102.575188
75823.242188	-102.575310
75826.171875	-102.575432
75829.101562	-102.575577
75832.031250	-102.575760
75834.960938	-102.575859
75837.890625	-102.576012
75840.820312	-102.576164
75843.750000	-102.576302
75846.679688	-102.576431
75849.609375	-102.576584
75852.539062	-102.576691
75855.468750	-102.576881
75858.398438	-102.577034
75861.328125	-102.577164
75864.257812	-102.577339
75867.187500	-102.577438
75870.117188	-102.577583
75873.046875	-102.577744
75875.976562	-102.577888
75878.906250	-102.577995
75881.835938	-102.578117
75884.765625	-102.578339
75887.695312	-102.578438
75890.625000	-102.578568
75893.554688	-102.578758
75896.484375	-102.578873
75899.414062	-102.579010
75902.343750	-102.579155
75905.273438	-102.579285
75908.203125	-102.579430
75911.132812	-102.579597
75914.062500	-102.579712
75916.992188	-102.579849
75919.921875	-102.579994
75922.851562	-102.580154
75925.781250	-102.580299
75928.710938	-102.580444
75931.640625	-102.580574
75934.570312	-102.580711
75937.500000	-102.580864
75940.429688	-102.581032
75943.359375	-102.581139
75946.289062	-102.581322
75949.218750	-102.581436
75952.148438	-102.581573
75955.078125	-102.581711
75958.007812	-102.581833
75960.937500	-102.581985
75963.867188	-102.582153
75966.796875	-102.582283
75969.726562	-102.582451
75972.656250	-102.582565
75975.585938	-102.582687
75978.515625	-102.582848
75981.445312	-102.583000
75984.375000	-102.583115
75987.304688	-102.583252
75990.234375	-102.583405
75993.164062	-102.583527
75996.093750	-102.583694
75999.023438	-102.583832
76001.953125	-102.584007
76004.882812	-102.584175
76007.812500	-102.584259
76010.742188	-102.584473
76013.671875	-102.584549
76016.601562	-102.584679
76019.531250	-102.584839
76022.460938	-102.584969
76025.390625	-102.585121
76028.320312	-102.585236
76031.250000	-102.585388
76034.179688	-102.585480
76037.109375	-102.585670
76040.039062	-102.585754
76042.968750	-102.585976
76045.898438	-102.586121
76048.828125	-102.586235
76051.757812	-102.586380
76054.687500	-102.586517
76057.617188	-102.586487
76060.546875	-102.586815
76063.476562	-102.586929
76066.406250	-102.587044
76069.335938	-102.587212
76072.265625	-102.587379
76075.195312	-102.587524
76078.125000	-102.587639
76081.054688	-102.587776
76083.984375	-102.587929
76086.914062	-102.588058
76089.843750	-102.588203
76092.773438	-102.588371
76095.703125	-102.588470
76098.632812	-102.588577
76101.562500	-102.588791
76104.492188	-102.588936
76107.421875	-102.589050
76110.351562	-102.589211
76113.281250	-102.589302
76116.210938	-102.589447
76119.140625	-102.589615
76122.070312	-102.589729
76125.000000	-102.589882
76127.929688	-102.590057
76130.859375	-102.590164
76133.789062	-102.590317
76136.718750	-102.590477
76139.648438	-102.590599
76142.578125	-102.590714
76145.507812	-102.590889
76148.437500	-102.591011
76151.367188	-102.591171
76154.296875	-102.591301
76157.226562	-102.591423
76160.156250	-102.591583
76163.085938	-102.591736
76166.015625	-102.591881
76168.945312	-102.592003
76171.875000	-102.592155
76174.804688	-102.592270
76177.734375	-102.592407
76180.664062	-102.592606
76183.593750	-102.592697
76186.523438	-102.592850
76189.453125	-102.593033
76192.382812	-102.593010
76195.312500	-102.593254
76198.242188	-102.593430
76201.171875	-102.593536
76204.101562	-102.593689
76207.031250	-102.593834
76209.960938	-102.593948
76212.890625	-102.594101
76215.820312	-102.594231
76218.750000	-102.594368
76221.679688	-102.594528
76224.609375	-102.594650
76227.539062	-102.594788
76230.468750	-102.594940
76233.398438	-102.595093
76236.328125	-102.595222
76239.257812	-102.595367
76242.187500	-102.595497
76245.117188	-102.595657
76248.046875	-102.595764
76250.976562	-102.595909
76253.906250	-102.596062
76256.835938	-102.596146
76259.765625	-102.596352
76262.695312	-102.596436
76265.625000	-102.596603
76268.554688	-102.596741
76271.484375	-102.596886
76274.414062	-102.597054
76277.343750	-102.597153
76280.273438	-102.597305
76283.203125	-102.597420
76286.132812	-102.597557
76289.062500	-102.597733
76291.992188	-102.597832
76294.921875	-102.597992
76297.851562	-102.598137
76300.781250	-102.598282
76303.710938	-102.598442
76306.640625	-102.598541
76309.570312	-102.598709
76312.500000	-102.598816
76315.429688	-102.598976
76318.359375	-102.599144
76321.289062	-102.599243
76324.218750	-102.599403
76327.148438	-102.599548
76330.078125	-102.599670
76333.007812	-102.599792
76335.937500	-102.599945
76338.867188	-102.600105
76341.796875	-102.600204
76344.726562	-102.600372
76347.656250	-102.600487
76350.585938	-102.600639
76353.515625	-102.600792
76356.445312	-102.600922
76359.375000	-102.601059
76362.304688	-102.601219
76365.234375	-102.601334
76368.164062	-102.601456
76371.093750	-102.601616
76374.023438	-102.601746
76376.953125	-102.601913
76379.882812	-102.602005
76382.812500	-102.602173
76385.742188	-102.602325
76388.671875	-102.602448
76391.601562	-102.602570
76394.531250	-102.602707
76397.460938	-102.602859
76400.390625	-102.603004
76403.320312	-102.603142
76406.250000	-102.603287
76409.179688	-102.603416
76412.109375	-102.603569
76415.039062	-102.603676
76417.968750	-102.603836
76420.898438	-102.603973
76423.828125	-102.604088
76426.757812	-102.604271
76429.687500	-102.604378
76432.617188	-102.604576
76435.546875	-102.604706
76438.476562	-102.604782
76441.406250	-102.604927
76444.335938	-102.605080
76447.265625	-102.605232
76450.195312	-102.605339
76453.125000	-102.605484
76456.054688	-102.605621
76458.984375	-102.605774
76461.914062	-102.605881
76464.843750	-102.606049
76467.773438	-102.606148
76470.703125	-102.606293
76473.632812	-102.606445
76476.562500	-102.606598
76479.492188	-102.606720
76482.421875	-102.606865
76485.351562	-102.606979
76488.281250	-102.607155
76491.210938	-102.607269
76494.140625	-102.607407
76497.070312	-102.607552
76500.000000	-102.607689
76502.929688	-102.607834
76505.859375	-102.607971
76508.789062	-102.608109
76511.718750	-102.608223
76514.648438	-102.608353
76517.578125	-102.608521
76520.507812	-102.608681
76523.437500	-102.608788
76526.367188	-102.608910
76529.296875	-102.609062
76532.226562	-102.609207
76535.156250	-102.609337
76538.085938	-102.609482
76541.015625	-102.609642
76543.945312	-102.609734
76546.875000	-102.609886
76549.804688	-102.610016
76552.734375	-102.610138
76555.664062	-102.610298
76558.593750	-102.610428
76561.523438	-102.610580
76564.453125	-102.610672
76567.382812	-102.610878
76570.312500	-102.610970
76573.242188	-102.611099
76576.171875	-102.611259
76579.101562	-102.611382
76582.031250	-102.611534
76584.960938	-102.611687
76587.890625	-102.611794
76590.820312	-102.611916
76593.750000	-102.612083
76596.679688	-102.612221
76599.609375	-102.612366
76602.539062	-102.612488
76605.468750	-102.612610
76608.398438	-102.612770
76611.328125	-102.612900
76614.257812	-102.613083
76617.187500	-102.613167
76620.117188	-102.613319
76623.046875	-102.613449
76625.976562	-102.613586
76628.906250	-102.613724
76631.835938	-102.613831
76634.765625	-102.613976
76637.695312	-102.614143
76640.625000	-102.614258
76643.554688	-102.614426
76646.484375	-102.614525
76649.414062	-102.614670
76652.343750	-102.614815
76655.273438	-102.614967
76658.203125	-102.615097
76661.132812	-102.615211
76664.062500	-102.615379
76666.992188	-102.615494
76669.921875	-102.615623
76672.851562	-102.615776
76675.781250	-102.616051
76678.710938	-102.616028
76681.640625	-102.616188
76684.570312	-102.616341
76687.500000	-102.616463
76690.429688	-102.616554
76693.359375	-102.616722
76696.289062	-102.616875
76699.218750	-102.617004
76702.148438	-102.617119
76705.078125	-102.617264
76708.007812	-102.617371
76710.937500	-102.617569
76713.867188	-102.617668
76716.796875	-102.617844
76719.726562	-102.617950
76722.656250	-102.618073
76725.585938	-102.618202
76728.515625	-102.618347
76731.445312	-102.618477
76734.375000	-102.618629
76737.304688	-102.618774
76740.234375	-102.618881
76743.164062	-102.619019
76746.093750	-102.619171
76749.023438	-102.619293
76751.953125	-102.619453
76754.882812	-102.619484
76757.812500	-102.619720
76760.742188	-102.619843
76763.671875	-102.620018
76766.601562	-102.620125
76769.531250	-102.620255
76772.460938	-102.620392
76775.390625	-102.620522
76778.320312	-102.620636
76781.250000	-102.620781
76784.179688	-102.620934
76787.109375	-102.621071
76790.039062	-102.621193
76792.968750	-102.621346
76795.898438	-102.621506
76798.828125	-102.621574
76801.757812	-102.621758
76804.687500	-102.621849
76807.617188	-102.622093
76810.546875	-102.622147
76813.476562	-102.622269
76816.406250	-102.622421
76819.335938	-102.622604
76822.265625	-102.622688
76825.195312	-102.622856
76828.125000	-102.622955
76831.054688	-102.623093
76833.984375	-102.623207
76836.914062	-102.623375
76839.843750	-102.623512
76842.773438	-102.623627
76845.703125	-102.623787
76848.632812	-102.623863
76851.562500	-102.624031
76854.492188	-102.624199
76857.421875	-102.624290
76860.351562	-102.624458
76863.281250	-102.624535
76866.210938	-102.624710
76869.140625	-102.624847
76872.070312	-102.624969
76875.000000	-102.625114
76877.929688	-102.625267
76880.859375	-102.625397
76883.789062	-102.625526
76886.718750	-102.625671
76889.648438	-102.625778
76892.578125	-102.625938
76895.507812	-102.626083
76898.437500	-102.626198
76901.367188	-102.626343
76904.296875	-102.626450
76907.226562	-102.626587
76910.156250	-102.626732
76913.085938	-102.626884
76916.015625	-102.626984
76918.945312	-102.627151
76921.875000	-102.627266
76924.804688	-102.627380
76927.734375	-102.627541
76930.664062	-102.627663
76933.593750	-102.627800
76936.523438	-102.627975
76939.453125	-102.628075
76942.382812	-102.628159
76945.312500	-102.628342
76948.242188	-102.628456
76951.171875	-102.628609
76954.101562	-102.628754
76957.031250	-102.628876
76959.960938	-102.628998
76962.890625	-102.629166
76965.820312	-102.629280
76968.750000	-102.629417
76971.679688	-102.629570
76974.609375	-102.629669
76977.539062	-102.629814
76980.468750	-102.629959
76983.398438	-102.630081
76986.328125	-102.630249
76989.257812	-102.630379
76992.187500	-102.630493
76995.117188	-102.630608
76998.046875	-102.630775
77000.976562	-102.630867
77003.906250	-102.631027
77006.835938	-102.631142
77009.765625	-102.631279
77012.695312	-102.631416
77015.625000	-102.631584
77018.554688	-102.631691
77021.484375	-102.631821
77024.414062	-102.631989
77027.343750	-102.632095
77030.273438	-102.632233
77033.203125	-102.632385
77036.132812	-102.632545
77039.062500	-102.632637
77041.992188	-102.632751
77044.921875	-102.632904
77047.851562	-102.633034
77050.781250	-102.633171
77053.710938	-102.633286
77056.640625	-102.633438
77059.570312	-102.633583
77062.500000	-102.633713
77065.429688	-102.633827
77068.359375	-102.633972
77071.289062	-102.634102
77074.218750	-102.634201
77077.148438	-102.634354
77080.078125	-102.634529
77083.007812	-102.634651
77085.937500	-102.634773
77088.867188	-102.634903
77091.796875	-102.635056
77094.726562	-102.635155
77097.656250	-102.635292
77100.585938	-102.635437
77103.515625	-102.635574
77106.445312	-102.635704
77109.375000	-102.635826
77112.304688	-102.635963
77115.234375	-102.636124
77118.164062	-102.636269
77121.093750	-102.636345
77124.023438	-102.636497
77126.953125	-102.636612
77129.882812	-102.636757
77132.812500	-102.636925
77135.742188	-102.637032
77138.671875	-102.637161
77141.601562	-102.637314
77144.531250	-102.637428
77147.460938	-102.637543
77150.390625	-102.637688
77153.320312	-102.637817
77156.250000	-102.637947
77159.179688	-102.638077
77162.109375	-102.638237
77165.039062	-102.638351
77167.968750	-102.638458
77170.898438	-102.638611
77173.828125	-102.638725
77176.757812	-102.638885
77179.687500	-102.639000
77182.617188	-102.639107
77185.546875	-102.639366
77188.476562	-102.639420
77191.406250	-102.639534
77194.335938	-102.639717
77197.265625	-102.639816
77200.195312	-102.639938
77203.125000	-102.640091
77206.054688	-102.640213
77208.984375	-102.640366
77211.914062	-102.640480
77214.843750	-102.640625
77217.773438	-102.640732
77220.703125	-102.640854
77223.632812	-102.640991
77226.562500	-102.641121
77229.492188	-102.641235
77232.421875	-102.641388
77235.351562	-102.641510
77238.281250	-102.641663
77241.210938	-102.641800
77244.140625	-102.641914
77247.070312	-102.642067
77250.000000	-102.642174
77252.929688	-102.642311
77255.859375	-102.642448
77258.789062	-102.642570
77261.718750	-102.642708
77264.648438	-102.642838
77267.578125	-102.642982
77270.507812	-102.643097
77273.437500	-102.643242
77276.367188	-102.643333
77279.296875	-102.643501
77282.226562	-102.643639
77285.156250	-102.643753
77288.085938	-102.643883
77291.015625	-102.644043
77293.945312	-102.644150
77296.875000	-102.644318
77299.804688	-102.644417
77302.734375	-102.644562
77305.664062	-102.644707
77308.593750	-102.644829
77311.523438	-102.644958
77314.453125	-102.645050
77317.382812	-102.645164
77320.312500	-102.645348
77323.242188	-102.645470
77326.171875	-102.645592
77329.101562	-102.645752
77332.031250	-102.645859
77334.960938	-102.646019
77337.890625	-102.646141
77340.820312	-102.646263
77343.750000	-102.646408
77346.679688	-102.646523
77349.609375	-102.646683
77352.539062	-102.646774
77355.468750	-102.646927
77358.398438	-102.647079
77361.328125	-102.647179
77364.257812	-102.647285
77367.187500	-102.647453
77370.117188	-102.647545
77373.046875	-102.647720
77375.976562	-102.647858
77378.906250	-102.647987
77381.835938	-102.648033
77384.765625	-102.648277
77387.695312	-102.648354
77390.625000	-102.648506
77393.554688	-102.648605
77396.484375	-102.648773
77399.414062	-102.648895
77402.343750	-102.649017
77405.273438	-102.649139
77408.203125	-102.649284
77411.132812	-102.649384
77414.062500	-102.649551
77416.992188	-102.649643
77419.921875	-102.649803
77422.851562	-102.649918
77425.781250	-102.650078
77428.710938	-102.650208
77431.640625	-102.650322
77434.570312	-102.650459
77437.500000	-102.650589
77440.429688	-102.650734
77443.359375	-102.650833
77446.289062	-102.650993
77449.218750	-102.651115
77452.148438	-102.651253
77455.078125	-102.651367
77458.007812	-102.651520
77460.937500	-102.651627
77463.867188	-102.651764
77466.796875	-102.651924
77469.726562	-102.652054
77472.656250	-102.652153
77475.585938	-102.652252
77478.515625	-102.652405
77481.445312	-102.652542
77484.375000	-102.652679
77487.304688	-102.652817
77490.234375	-102.652924
77493.164062	-102.653069
77496.093750	-102.653198
77499.023438	-102.653320
77501.953125	-102.653488
77504.882812	-102.653603
77507.812500	-102.653687
77510.742188	-102.653847
77513.671875	-102.653969
77516.601562	-102.654121
77519.531250	-102.654266
77522.460938	-102.654327
77525.390625	-102.654472
77528.320312	-102.654617
77531.250000	-102.654755
77534.179688	-102.654854
77537.109375	-102.655029
77540.039062	-102.655144
77542.968750	-102.655281
77545.898438	-102.655411
77548.828125	-102.655479
77551.757812	-102.655678
77554.687500	-102.655830
77557.617188	-102.655754
77560.546875	-102.655846
77563.476562	-102.656151
77566.406250	-102.656281
77569.335938	-102.656441
77572.265625	-102.656570
77575.195312	-102.656731
77578.125000	-102.656822
77581.054688	-102.656960
77583.984375	-102.657066
77586.914062	-102.657219
77589.843750	-102.657326
77592.773438	-102.657486
77595.703125	-102.657616
77598.632812	-102.657738
77601.562500	-102.657852
77604.492188	-102.657982
77607.421875	-102.658119
77610.351562	-102.658264
77613.281250	-102.658386
77616.210938	-102.658508
77619.140625	-102.658638
77622.070312	-102.658775
77625.000000	-102.658882
77627.929688	-102.659050
77630.859375	-102.659164
77633.789062	-102.659286
77636.718750	-102.659393
77639.648438	-102.659546
77642.578125	-102.659622
77645.507812	-102.659782
77648.437500	-102.659912
77651.367188	-102.660065
77654.296875	-102.660172
77657.226562	-102.660324
77660.156250	-102.660446
77663.085938	-102.660553
77666.015625	-102.660713
77668.945312	-102.660820
77671.875000	-102.660942
77674.804688	-102.661095
77677.734375	-102.661240
77680.664062	-102.661354
77683.593750	-102.661484
77686.523438	-102.661598
77689.453125	-102.661751
77692.382812	-102.661850
77695.312500	-102.662025
77698.242188	-102.662109
77701.171875	-102.662247
77704.101562	-102.662361
77707.031250	-102.662506
77709.960938	-102.662682
77712.890625	-102.662766
77715.820312	-102.662903
77718.750000	-102.663002
77721.679688	-102.663147
77724.609375	-102.663269
77727.539062	-102.663429
77730.468750	-102.663536
77733.398438	-102.663643
77736.328125	-102.663788
77739.257812	-102.663948
77742.187500	-102.664040
77745.117188	-102.664207
77748.046875	-102.664276
77750.976562	-102.664421
77753.906250	-102.664558
77756.835938	-102.664688
77759.765625	-102.664803
77762.695312	-102.664909
77765.625000	-102.665092
77768.554688	-102.665192
77771.484375	-102.665337
77774.414062	-102.665451
77777.343750	-102.665588
77780.273438	-102.665703
77783.203125	-102.665825
77786.132812	-102.665962
77789.062500	-102.666077
77791.992188	-102.666222
77794.921875	-102.666336
77797.851562	-102.666473
77800.781250	-102.666626
77803.710938	-102.666748
77806.640625	-102.666862
77809.570312	-102.666962
77812.500000	-102.667099
77815.429688	-102.667221
77818.359375	-102.667366
77821.289062	-102.667496
77824.218750	-102.667542
77827.148438	-102.667770
77830.078125	-102.667862
77833.007812	-102.668022
77835.937500	-102.668137
77838.867188	-102.668274
77841.796875	-102.668411
77844.726562	-102.668518
77847.656250	-102.668633
77850.585938	-102.668777
77853.515625	-102.668900
77856.445312	-102.669037
77859.375000	-102.669151
77862.304688	-102.669273
77865.234375	-102.669388
77868.164062	-102.669533
77871.093750	-102.669670
77874.023438	-102.669785
77876.953125	-102.669930
77879.882812	-102.670006
77882.812500	-102.670189
77885.742188	-102.670341
77888.671875	-102.670418
77891.601562	-102.670555
77894.531250	-102.670692
77897.460938	-102.670799
77900.390625	-102.670952
77903.320312	-102.671104
77906.250000	-102.671188
77909.179688	-102.671341
77912.109375	-102.671432
77915.039062	-102.671593
77917.968750	-102.671707
77920.898438	-102.671814
77923.828125	-102.672005
77926.757812	-102.672073
77929.687500	-102.672218
77932.617188	-102.672287
77935.546875	-102.672501
77938.476562	-102.672585
77941.406250	-102.672722
77944.335938	-102.672882
77947.265625	-102.672966
77950.195312	-102.673111
77953.125000	-102.673225
77956.054688	-102.673370
77958.984375	-102.673477
77961.914062	-102.673622
77964.843750	-102.673737
77967.773438	-102.673851
77970.703125	-102.673996
77973.632812	-102.674095
77976.562500	-102.674240
77979.492188	-102.674400
77982.421875	-102.674492
77985.351562	-102.674644
77988.281250	-102.674767
77991.210938	-102.674881
77994.140625	-102.675003
77997.070312	-102.675133
78000.000000	-102.675247
78002.929688	-102.675377
78005.859375	-102.675507
78008.789062	-102.675629
78011.718750	-102.675766
78014.648438	-102.675865
78017.578125	-102.675995
78020.507812	-102.676132
78023.437500	-102.676254
78026.367188	-102.676384
78029.296875	-102.676537
78032.226562	-102.676636
78035.156250	-102.676781
78038.085938	-102.676888
78041.015625	-102.677032
78043.945312	-102.677162
78046.875000	-102.677269
78049.804688	-102.677376
78052.734375	-102.677513
78055.664062	-102.677673
78058.593750	-102.677788
78061.523438	-102.677887
78064.453125	-102.678108
78067.382812	-102.678116
78070.312500	-102.678253
78073.242188	-102.678413
78076.171875	-102.678528
78079.101562	-102.678658
78082.031250	-102.678802
78084.960938	-102.678886
78087.890625	-102.679016
78090.820312	-102.679176
78093.750000	-102.679298
78096.679688	-102.679398
78099.609375	-102.679527
78102.539062	-102.679642
78105.468750	-102.679764
78108.398438	-102.679886
78111.328125	-102.680023
78114.257812	-102.680153
78117.187500	-102.680298
78120.117188	-102.680435
78123.046875	-102.680550
78125.976562	-102.680672
78128.906250	-102.680809
78131.835938	-102.680870
78134.765625	-102.681038
78137.695312	-102.681160
78140.625000	-102.681290
78143.554688	-102.681458
78146.484375	-102.681557
78149.414062	-102.681671
78152.343750	-102.681778
78155.273438	-102.681938
78158.203125	-102.682014
78161.132812	-102.682167
78164.062500	-102.682297
78166.992188	-102.682411
78169.921875	-102.682541
78172.851562	-102.682640
78175.781250	-102.682777
78178.710938	-102.682922
78181.640625	-102.683022
78184.570312	-102.683167
78187.500000	-102.683289
78190.429688	-102.683418
78193.359375	-102.683540
78196.289062	-102.683662
78199.218750	-102.683754
78202.148438	-102.683929
78205.078125	-102.684036
78208.007812	-102.684189
78210.937500	-102.684296
78213.867188	-102.684418
78216.796875	-102.684532
78219.726562	-102.684654
78222.656250	-102.684807
78225.585938	-102.684937
78228.515625	-102.685028
78231.445312	-102.685173
78234.375000	-102.685310
